,path,label
182,Data/preprocessed slices/slice_135_NC232_nomotion.npy,0
183,Data/preprocessed slices/slice_135_NC247_motion.npy,1
184,Data/preprocessed slices/slice_135_NC247_nomotion.npy,0
185,Data/preprocessed slices/slice_135_NC252_motion.npy,1
186,Data/preprocessed slices/slice_135_NC252_nomotion.npy,0
187,Data/preprocessed slices/slice_136_NC188_motion.npy,1
188,Data/preprocessed slices/slice_136_NC188_nomotion.npy,0
189,Data/preprocessed slices/slice_136_NC189_nomotion.npy,0
190,Data/preprocessed slices/slice_136_NC189_motion.npy,1
191,Data/preprocessed slices/slice_136_NC232_nomotion.npy,0
192,Data/preprocessed slices/slice_136_NC232_motion.npy,1
193,Data/preprocessed slices/slice_136_NC247_motion.npy,1
194,Data/preprocessed slices/slice_136_NC247_nomotion.npy,0
195,Data/preprocessed slices/slice_136_NC252_motion.npy,1
196,Data/preprocessed slices/slice_136_NC252_nomotion.npy,0
197,Data/preprocessed slices/slice_137_NC188_motion.npy,1
198,Data/preprocessed slices/slice_137_NC188_nomotion.npy,0
199,Data/preprocessed slices/slice_137_NC189_motion.npy,1
200,Data/preprocessed slices/slice_137_NC189_nomotion.npy,0
201,Data/preprocessed slices/slice_137_NC232_motion.npy,1
202,Data/preprocessed slices/slice_137_NC232_nomotion.npy,0
203,Data/preprocessed slices/slice_137_NC247_motion.npy,1
204,Data/preprocessed slices/slice_137_NC247_nomotion.npy,0
205,Data/preprocessed slices/slice_137_NC252_motion.npy,1
206,Data/preprocessed slices/slice_137_NC252_nomotion.npy,0
207,Data/preprocessed slices/slice_138_NC188_motion.npy,1
208,Data/preprocessed slices/slice_138_NC188_nomotion.npy,0
209,Data/preprocessed slices/slice_138_NC189_motion.npy,1
210,Data/preprocessed slices/slice_138_NC189_nomotion.npy,0
211,Data/preprocessed slices/slice_138_NC232_motion.npy,1
212,Data/preprocessed slices/slice_138_NC232_nomotion.npy,0
213,Data/preprocessed slices/slice_138_NC247_motion.npy,1
214,Data/preprocessed slices/slice_138_NC247_nomotion.npy,0
215,Data/preprocessed slices/slice_138_NC252_motion.npy,1
216,Data/preprocessed slices/slice_138_NC252_nomotion.npy,0
217,Data/preprocessed slices/slice_139_NC188_motion.npy,1
218,Data/preprocessed slices/slice_139_NC188_nomotion.npy,0
219,Data/preprocessed slices/slice_139_NC189_motion.npy,1
220,Data/preprocessed slices/slice_139_NC189_nomotion.npy,0
221,Data/preprocessed slices/slice_139_NC232_motion.npy,1
222,Data/preprocessed slices/slice_139_NC232_nomotion.npy,0
223,Data/preprocessed slices/slice_139_NC247_motion.npy,1
224,Data/preprocessed slices/slice_139_NC247_nomotion.npy,0
225,Data/preprocessed slices/slice_139_NC252_motion.npy,1
226,Data/preprocessed slices/slice_139_NC252_nomotion.npy,0
227,Data/preprocessed slices/slice_13_NC188_motion.npy,1
228,Data/preprocessed slices/slice_13_NC188_nomotion.npy,0
229,Data/preprocessed slices/slice_13_NC189_motion.npy,1
230,Data/preprocessed slices/slice_13_NC189_nomotion.npy,0
231,Data/preprocessed slices/slice_13_NC232_motion.npy,1
232,Data/preprocessed slices/slice_13_NC232_nomotion.npy,0
233,Data/preprocessed slices/slice_13_NC247_motion.npy,1
234,Data/preprocessed slices/slice_13_NC247_nomotion.npy,0
235,Data/preprocessed slices/slice_13_NC252_motion.npy,1
236,Data/preprocessed slices/slice_13_NC252_nomotion.npy,0
237,Data/preprocessed slices/slice_140_NC188_motion.npy,1
238,Data/preprocessed slices/slice_140_NC188_nomotion.npy,0
239,Data/preprocessed slices/slice_140_NC189_motion.npy,1
240,Data/preprocessed slices/slice_140_NC189_nomotion.npy,0
241,Data/preprocessed slices/slice_140_NC232_motion.npy,1
242,Data/preprocessed slices/slice_140_NC232_nomotion.npy,0
243,Data/preprocessed slices/slice_140_NC247_motion.npy,1
244,Data/preprocessed slices/slice_140_NC247_nomotion.npy,0
245,Data/preprocessed slices/slice_140_NC252_motion.npy,1
246,Data/preprocessed slices/slice_140_NC252_nomotion.npy,0
247,Data/preprocessed slices/slice_141_NC188_motion.npy,1
248,Data/preprocessed slices/slice_141_NC188_nomotion.npy,0
249,Data/preprocessed slices/slice_141_NC189_motion.npy,1
250,Data/preprocessed slices/slice_141_NC189_nomotion.npy,0
251,Data/preprocessed slices/slice_141_NC232_motion.npy,1
252,Data/preprocessed slices/slice_141_NC232_nomotion.npy,0
253,Data/preprocessed slices/slice_141_NC247_motion.npy,1
254,Data/preprocessed slices/slice_141_NC247_nomotion.npy,0
255,Data/preprocessed slices/slice_141_NC252_motion.npy,1
256,Data/preprocessed slices/slice_141_NC252_nomotion.npy,0
257,Data/preprocessed slices/slice_142_NC188_motion.npy,1
258,Data/preprocessed slices/slice_142_NC188_nomotion.npy,0
259,Data/preprocessed slices/slice_142_NC189_motion.npy,1
260,Data/preprocessed slices/slice_142_NC189_nomotion.npy,0
261,Data/preprocessed slices/slice_142_NC232_motion.npy,1
262,Data/preprocessed slices/slice_142_NC232_nomotion.npy,0
263,Data/preprocessed slices/slice_142_NC247_motion.npy,1
264,Data/preprocessed slices/slice_142_NC247_nomotion.npy,0
265,Data/preprocessed slices/slice_142_NC252_motion.npy,1
266,Data/preprocessed slices/slice_142_NC252_nomotion.npy,0
267,Data/preprocessed slices/slice_143_NC188_motion.npy,1
268,Data/preprocessed slices/slice_143_NC188_nomotion.npy,0
269,Data/preprocessed slices/slice_143_NC189_motion.npy,1
270,Data/preprocessed slices/slice_143_NC189_nomotion.npy,0
271,Data/preprocessed slices/slice_143_NC232_motion.npy,1
272,Data/preprocessed slices/slice_143_NC232_nomotion.npy,0
273,Data/preprocessed slices/slice_143_NC247_motion.npy,1
274,Data/preprocessed slices/slice_143_NC247_nomotion.npy,0
275,Data/preprocessed slices/slice_143_NC252_motion.npy,1
276,Data/preprocessed slices/slice_143_NC252_nomotion.npy,0
277,Data/preprocessed slices/slice_144_NC188_motion.npy,1
278,Data/preprocessed slices/slice_144_NC188_nomotion.npy,0
279,Data/preprocessed slices/slice_144_NC189_motion.npy,1
280,Data/preprocessed slices/slice_144_NC189_nomotion.npy,0
281,Data/preprocessed slices/slice_144_NC232_motion.npy,1
282,Data/preprocessed slices/slice_144_NC232_nomotion.npy,0
283,Data/preprocessed slices/slice_144_NC247_nomotion.npy,0
284,Data/preprocessed slices/slice_144_NC247_motion.npy,1
285,Data/preprocessed slices/slice_144_NC252_motion.npy,1
286,Data/preprocessed slices/slice_144_NC252_nomotion.npy,0
287,Data/preprocessed slices/slice_145_NC188_motion.npy,1
288,Data/preprocessed slices/slice_145_NC188_nomotion.npy,0
289,Data/preprocessed slices/slice_145_NC189_motion.npy,1
290,Data/preprocessed slices/slice_145_NC189_nomotion.npy,0
291,Data/preprocessed slices/slice_145_NC232_motion.npy,1
292,Data/preprocessed slices/slice_145_NC232_nomotion.npy,0
293,Data/preprocessed slices/slice_145_NC247_motion.npy,1
294,Data/preprocessed slices/slice_145_NC247_nomotion.npy,0
295,Data/preprocessed slices/slice_145_NC252_motion.npy,1
296,Data/preprocessed slices/slice_145_NC252_nomotion.npy,0
297,Data/preprocessed slices/slice_146_NC188_motion.npy,1
298,Data/preprocessed slices/slice_146_NC188_nomotion.npy,0
299,Data/preprocessed slices/slice_146_NC189_motion.npy,1
300,Data/preprocessed slices/slice_146_NC189_nomotion.npy,0
301,Data/preprocessed slices/slice_146_NC232_motion.npy,1
302,Data/preprocessed slices/slice_146_NC232_nomotion.npy,0
303,Data/preprocessed slices/slice_146_NC247_motion.npy,1
304,Data/preprocessed slices/slice_146_NC247_nomotion.npy,0
305,Data/preprocessed slices/slice_146_NC252_motion.npy,1
306,Data/preprocessed slices/slice_146_NC252_nomotion.npy,0
307,Data/preprocessed slices/slice_147_NC188_motion.npy,1
308,Data/preprocessed slices/slice_147_NC188_nomotion.npy,0
309,Data/preprocessed slices/slice_147_NC189_motion.npy,1
310,Data/preprocessed slices/slice_147_NC189_nomotion.npy,0
311,Data/preprocessed slices/slice_147_NC232_motion.npy,1
312,Data/preprocessed slices/slice_147_NC232_nomotion.npy,0
313,Data/preprocessed slices/slice_147_NC247_motion.npy,1
314,Data/preprocessed slices/slice_147_NC247_nomotion.npy,0
315,Data/preprocessed slices/slice_147_NC252_motion.npy,1
316,Data/preprocessed slices/slice_147_NC252_nomotion.npy,0
317,Data/preprocessed slices/slice_148_NC188_motion.npy,1
318,Data/preprocessed slices/slice_148_NC188_nomotion.npy,0
319,Data/preprocessed slices/slice_148_NC189_motion.npy,1
320,Data/preprocessed slices/slice_148_NC189_nomotion.npy,0
321,Data/preprocessed slices/slice_148_NC232_motion.npy,1
322,Data/preprocessed slices/slice_148_NC232_nomotion.npy,0
323,Data/preprocessed slices/slice_148_NC247_motion.npy,1
324,Data/preprocessed slices/slice_148_NC247_nomotion.npy,0
325,Data/preprocessed slices/slice_148_NC252_motion.npy,1
326,Data/preprocessed slices/slice_148_NC252_nomotion.npy,0
327,Data/preprocessed slices/slice_149_NC188_motion.npy,1
328,Data/preprocessed slices/slice_149_NC188_nomotion.npy,0
329,Data/preprocessed slices/slice_149_NC189_motion.npy,1
330,Data/preprocessed slices/slice_149_NC189_nomotion.npy,0
331,Data/preprocessed slices/slice_149_NC232_motion.npy,1
332,Data/preprocessed slices/slice_149_NC232_nomotion.npy,0
333,Data/preprocessed slices/slice_149_NC247_motion.npy,1
334,Data/preprocessed slices/slice_149_NC247_nomotion.npy,0
335,Data/preprocessed slices/slice_149_NC252_motion.npy,1
336,Data/preprocessed slices/slice_149_NC252_nomotion.npy,0
337,Data/preprocessed slices/slice_14_NC188_motion.npy,1
338,Data/preprocessed slices/slice_14_NC188_nomotion.npy,0
339,Data/preprocessed slices/slice_14_NC189_motion.npy,1
340,Data/preprocessed slices/slice_14_NC189_nomotion.npy,0
341,Data/preprocessed slices/slice_14_NC232_motion.npy,1
342,Data/preprocessed slices/slice_14_NC232_nomotion.npy,0
343,Data/preprocessed slices/slice_14_NC247_motion.npy,1
344,Data/preprocessed slices/slice_119_NC232_motion.npy,1
345,Data/preprocessed slices/slice_119_NC232_nomotion.npy,0
346,Data/preprocessed slices/slice_119_NC247_motion.npy,1
347,Data/preprocessed slices/slice_119_NC247_nomotion.npy,0
348,Data/preprocessed slices/slice_119_NC252_motion.npy,1
349,Data/preprocessed slices/slice_119_NC252_nomotion.npy,0
350,Data/preprocessed slices/slice_11_NC188_motion.npy,1
351,Data/preprocessed slices/slice_11_NC188_nomotion.npy,0
352,Data/preprocessed slices/slice_11_NC189_motion.npy,1
353,Data/preprocessed slices/slice_11_NC189_nomotion.npy,0
354,Data/preprocessed slices/slice_11_NC232_motion.npy,1
355,Data/preprocessed slices/slice_11_NC232_nomotion.npy,0
356,Data/preprocessed slices/slice_11_NC247_motion.npy,1
357,Data/preprocessed slices/slice_11_NC247_nomotion.npy,0
358,Data/preprocessed slices/slice_11_NC252_motion.npy,1
359,Data/preprocessed slices/slice_11_NC252_nomotion.npy,0
360,Data/preprocessed slices/slice_120_NC188_motion.npy,1
361,Data/preprocessed slices/slice_120_NC188_nomotion.npy,0
362,Data/preprocessed slices/slice_120_NC189_motion.npy,1
363,Data/preprocessed slices/slice_120_NC189_nomotion.npy,0
364,Data/preprocessed slices/slice_120_NC232_motion.npy,1
365,Data/preprocessed slices/slice_120_NC232_nomotion.npy,0
366,Data/preprocessed slices/slice_120_NC247_motion.npy,1
367,Data/preprocessed slices/slice_120_NC247_nomotion.npy,0
368,Data/preprocessed slices/slice_120_NC252_motion.npy,1
369,Data/preprocessed slices/slice_120_NC252_nomotion.npy,0
370,Data/preprocessed slices/slice_121_NC188_motion.npy,1
371,Data/preprocessed slices/slice_121_NC188_nomotion.npy,0
372,Data/preprocessed slices/slice_121_NC189_motion.npy,1
373,Data/preprocessed slices/slice_121_NC189_nomotion.npy,0
374,Data/preprocessed slices/slice_121_NC232_motion.npy,1
375,Data/preprocessed slices/slice_121_NC232_nomotion.npy,0
376,Data/preprocessed slices/slice_121_NC247_motion.npy,1
377,Data/preprocessed slices/slice_121_NC247_nomotion.npy,0
378,Data/preprocessed slices/slice_121_NC252_motion.npy,1
379,Data/preprocessed slices/slice_121_NC252_nomotion.npy,0
380,Data/preprocessed slices/slice_122_NC188_motion.npy,1
381,Data/preprocessed slices/slice_122_NC188_nomotion.npy,0
382,Data/preprocessed slices/slice_122_NC189_motion.npy,1
383,Data/preprocessed slices/slice_122_NC189_nomotion.npy,0
384,Data/preprocessed slices/slice_122_NC232_motion.npy,1
385,Data/preprocessed slices/slice_122_NC232_nomotion.npy,0
386,Data/preprocessed slices/slice_122_NC247_motion.npy,1
387,Data/preprocessed slices/slice_122_NC247_nomotion.npy,0
388,Data/preprocessed slices/slice_122_NC252_motion.npy,1
389,Data/preprocessed slices/slice_122_NC252_nomotion.npy,0
390,Data/preprocessed slices/slice_123_NC188_motion.npy,1
391,Data/preprocessed slices/slice_123_NC188_nomotion.npy,0
392,Data/preprocessed slices/slice_123_NC189_motion.npy,1
393,Data/preprocessed slices/slice_123_NC189_nomotion.npy,0
394,Data/preprocessed slices/slice_123_NC232_motion.npy,1
395,Data/preprocessed slices/slice_123_NC232_nomotion.npy,0
396,Data/preprocessed slices/slice_123_NC247_motion.npy,1
397,Data/preprocessed slices/slice_123_NC247_nomotion.npy,0
398,Data/preprocessed slices/slice_123_NC252_motion.npy,1
399,Data/preprocessed slices/slice_123_NC252_nomotion.npy,0
400,Data/preprocessed slices/slice_124_NC188_motion.npy,1
401,Data/preprocessed slices/slice_124_NC188_nomotion.npy,0
402,Data/preprocessed slices/slice_124_NC189_motion.npy,1
403,Data/preprocessed slices/slice_124_NC189_nomotion.npy,0
404,Data/preprocessed slices/slice_124_NC232_motion.npy,1
405,Data/preprocessed slices/slice_124_NC232_nomotion.npy,0
406,Data/preprocessed slices/slice_124_NC247_motion.npy,1
407,Data/preprocessed slices/slice_124_NC247_nomotion.npy,0
408,Data/preprocessed slices/slice_124_NC252_motion.npy,1
409,Data/preprocessed slices/slice_124_NC252_nomotion.npy,0
410,Data/preprocessed slices/slice_125_NC188_motion.npy,1
411,Data/preprocessed slices/slice_125_NC188_nomotion.npy,0
412,Data/preprocessed slices/slice_125_NC189_motion.npy,1
413,Data/preprocessed slices/slice_125_NC189_nomotion.npy,0
414,Data/preprocessed slices/slice_125_NC232_motion.npy,1
415,Data/preprocessed slices/slice_125_NC232_nomotion.npy,0
416,Data/preprocessed slices/slice_125_NC247_motion.npy,1
417,Data/preprocessed slices/slice_125_NC247_nomotion.npy,0
418,Data/preprocessed slices/slice_125_NC252_motion.npy,1
419,Data/preprocessed slices/slice_125_NC252_nomotion.npy,0
420,Data/preprocessed slices/slice_126_NC188_motion.npy,1
421,Data/preprocessed slices/slice_126_NC188_nomotion.npy,0
422,Data/preprocessed slices/slice_126_NC189_motion.npy,1
423,Data/preprocessed slices/slice_126_NC189_nomotion.npy,0
424,Data/preprocessed slices/slice_126_NC232_motion.npy,1
425,Data/preprocessed slices/slice_126_NC232_nomotion.npy,0
426,Data/preprocessed slices/slice_126_NC247_motion.npy,1
427,Data/preprocessed slices/slice_126_NC247_nomotion.npy,0
428,Data/preprocessed slices/slice_126_NC252_nomotion.npy,0
429,Data/preprocessed slices/slice_126_NC252_motion.npy,1
430,Data/preprocessed slices/slice_127_NC188_motion.npy,1
431,Data/preprocessed slices/slice_127_NC188_nomotion.npy,0
432,Data/preprocessed slices/slice_127_NC189_motion.npy,1
433,Data/preprocessed slices/slice_127_NC189_nomotion.npy,0
434,Data/preprocessed slices/slice_127_NC232_motion.npy,1
435,Data/preprocessed slices/slice_127_NC232_nomotion.npy,0
436,Data/preprocessed slices/slice_127_NC247_motion.npy,1
437,Data/preprocessed slices/slice_127_NC247_nomotion.npy,0
438,Data/preprocessed slices/slice_127_NC252_motion.npy,1
439,Data/preprocessed slices/slice_127_NC252_nomotion.npy,0
440,Data/preprocessed slices/slice_128_NC188_motion.npy,1
441,Data/preprocessed slices/slice_128_NC188_nomotion.npy,0
442,Data/preprocessed slices/slice_128_NC189_motion.npy,1
443,Data/preprocessed slices/slice_128_NC189_nomotion.npy,0
444,Data/preprocessed slices/slice_128_NC232_motion.npy,1
445,Data/preprocessed slices/slice_128_NC232_nomotion.npy,0
446,Data/preprocessed slices/slice_128_NC247_motion.npy,1
447,Data/preprocessed slices/slice_128_NC247_nomotion.npy,0
448,Data/preprocessed slices/slice_128_NC252_motion.npy,1
449,Data/preprocessed slices/slice_128_NC252_nomotion.npy,0
450,Data/preprocessed slices/slice_129_NC188_motion.npy,1
